" 00016"," E002","202601","00","O","000000000","000000000","000000000","177190022500","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","Q04","19720331","",""
" 00016"," E002D","202601","00","O","000000000","000000000","000000000","177190022500","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","Q01","19610228","",""
" 00016"," E002Q","202601","00","O","000000000","000000000","000000000","177190022500","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","Q64","","",""
" 00016"," E002T","202601","00","O","000000000","000000000","000000000","177190022500","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","Q65","","",""
" 00016"," E016","202601","00","G","000000000","000000000","000000000","177194064700","13","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S03","20000605","",""
" 00016"," E018","202601","00","O","000000000","000000000","000000000","177194065600","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","19980420","",""
" 00016"," E018D","202601","00","O","000000000","000000000","000000000","177194065600","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","19980424","",""
" 00016"," E019","202601","00","U","000000000","000000000","000000000","177194028200","14","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00016"," F013","202601","00","O","000000000","000000000","000000000","177190070500","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","19851031","",""
" 00016"," F013D","202601","00","O","000000000","000000000","000000000","177190070500","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","19640331","",""
" 00016"," F015","202601","00","O","000000000","000000000","000000000","177190070100","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D62","","",""
" 00016"," F015D","202601","00","O","000000000","000000000","000000000","177190070100","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","19690630","",""
" 00016"," F020","202601","00","O","000000000","000000000","000000000","177192018600","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","19850630","",""
" 00016"," F021","202601","00","O","000000000","000000000","000000000","177194036001","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","19960831","",""
" 00016"," F023","202601","00","U","000000000","000000000","000000000","177194039600","14","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00016"," F026","202601","00","O","000000000","000000000","000000000","177194045101","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","20020331","",""
" 00016"," F027","202601","00","O","000000000","000000000","000000000","177194063200","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","19960704","",""
" 00016"," F028","202601","00","O","000000000","000000000","000000000","177194063500","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","20020124","",""
" 00016"," F028D","202601","00","O","000000000","000000000","000000000","177194063500","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","20020128","",""
" 00016"," L010","202601","00","U","000000000","000000000","000000000","177194015000","14","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00016"," L011","202601","00","O","000000000","000000000","000000000","177194030200","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","20061130","",""
" 00016"," L012","202601","00","O","000000000","000000000","000000000","177194030600","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","20131031","",""
" 00016"," L013","202601","00","O","000000000","000000000","000000000","177194043302","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","20050430","",""
" 00016"," L013D","202601","00","O","000000000","000000000","000000000","177194043302","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","","",""
" 00016"," L019","202601","00","U","000000000","000000000","000000000","177194049602","14","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00016"," L020","202601","00","O","000000000","000000000","000000000","177194050502","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","20141228","",""
" 00016"," L021","202601","00","O","000000000","000000000","000000000","177194058100","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D04","20140403","",""
" 00016"," L021D","202601","00","O","000000000","000000000","000000000","177194058100","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D03","20031231","",""
" 00016"," L022D","202601","00","O","000000000","000000000","000000000","177194057800","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","19940430","",""
" 00016"," N010","202601","00","U","000000000","000000000","000000000","177190070200","14","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00016"," N018","202601","00","O","000000000","000000000","000000000","177190071101","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","20010708","",""
" 00016"," N019","202601","00","O","000000000","000000000","000000000","177194026000","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","19820731","",""
" 00016"," N020","202601","00","O","000000000","000000000","000000000","177194026101","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","19990513","",""
" 00016"," N020D","202601","00","O","000000000","000000000","000000000","177194026101","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","19990513","",""
" 00016"," N021","202601","00","O","000000000","000000000","000000000","177194057100","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","20010531","",""
" 00016"," N022","202601","00","O","000000000","000000000","000000000","177194060401","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","20010623","",""
" 00016"," N023","202601","00","U","000000000","000000000","000000000","177194060101","14","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00016"," N024","202601","00","O","000000000","000000000","000000000","177194071201","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","20020815","",""
" 00016"," S018","202601","00","U","000000000","000000000","000000000","177190072300","14","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00016"," S024","202601","00","O","000000000","000000000","000000000","177194049200","12","WD   31","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","20050630","",""
" 00026"," J012","202601","00","U","000000000","000000000","000000000","177190018200","14","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00026"," J019","202601","00","U","000000000","000000000","000000000","177192020300","14","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00026"," J022","202601","00","U","000000000","000000000","000000000","177190018401","14","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00026"," J023","202601","00","O","000000000","000000000","000000000","177194013700","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S03","20000911","",""
" 00026"," J025","202601","00","U","000000000","000000000","000000000","177194014600","14","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00026"," J026","202601","00","O","000000000","000000000","000000000","177194036200","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S03","20110921","",""
" 00026"," J028","202601","00","U","000000000","000000000","000000000","177194068501","14","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00026"," P003","202601","00","G","000000000","000000000","000000000","177190019401","13","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","20140808","",""
" 00026"," P009","202601","00","U","000000000","000000000","000000000","177190019903","14","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00026"," P012","202601","00","O","000000000","000000000","000000000","177190020200","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","T03","","",""
" 00026"," P012D","202601","00","O","000000000","000000000","000000000","177190020200","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","T02","19840531","",""
" 00026"," P012T","202601","00","O","000000000","000000000","000000000","177190020200","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","T63","","",""
" 00026"," P024","202601","00","U","000000000","000000000","000000000","177192018700","14","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00026"," P029","202601","00","O","000000000","000000000","000000000","177194024600","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","20130228","",""
" 00026"," P030","202601","00","U","000000000","000000000","000000000","177194025100","14","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00026"," P032","202601","00","O","000000000","000000000","000000000","177194024702","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","20010409","",""
" 00026"," P032D","202601","00","O","000000000","000000000","000000000","177194024702","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","20010425","",""
" 00026"," P033","202601","00","O","000000000","000000000","000000000","177194039501","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","19970306","",""
" 00026"," P034","202601","00","O","000000000","000000000","000000000","177194052800","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","19910331","",""
" 00026"," P035","202601","00","O","000000000","000000000","000000000","177194053501","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","19930228","",""
" 00026"," P036","202601","00","O","000000000","000000000","000000000","177194053000","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","19910131","",""
" 00026"," P036D","202601","00","O","000000000","000000000","000000000","177194053000","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","19910131","",""
" 00026"," P037D","202601","00","O","000000000","000000000","000000000","177194053300","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","19910531","",""
" 00026"," P038","202601","00","G","000000000","000000000","000000000","177194057401","13","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","20140518","",""
" 00026"," P038","202601","00","G","000000000","000000000","000000000","177194057401","13","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D03","20141125","",""
" 00026"," P039","202601","00","O","000000000","000000000","000000000","177194060600","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","20020327","",""
" 00026"," P039D","202601","00","O","000000000","000000000","000000000","177194060600","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","19950619","",""
" 00026"," P040","202601","00","O","000000000","000000000","000000000","177194065205","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","","",""
" 00026"," P041","202601","00","U","000000000","000000000","000000000","177194066300","14","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","X01","","",""
" 00026"," P042","202601","00","O","000000000","000000000","000000000","177194067601","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S01","20140430","",""
" 00026"," P043","202601","00","G","000000000","000000000","000000000","177194082401","13","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D03","20140403","",""
" 00026"," P043","202601","00","O","000000000","000000000","000000000","177194082401","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D04","20140403","",""
" 00026"," T010","202601","00","O","000000000","000000000","000000000","177190021102","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","20001210","",""
" 00026"," T010D","202601","00","O","000000000","000000000","000000000","177190021102","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","20001210","",""
" 00026"," T015","202601","00","O","000000000","000000000","000000000","177190132700","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D04","19731130","",""
" 00026"," T020","202601","00","O","000000000","000000000","000000000","177194011800","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","19970528","",""
" 00026"," T021","202601","00","O","000000000","000000000","000000000","177194012600","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","19831130","",""
" 00026"," T022","202601","00","O","000000000","000000000","000000000","177194013100","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D01","20010309","",""
" 00026"," T022D","202601","00","O","000000000","000000000","000000000","177194013100","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","D02","20010325","",""
" 00026"," T023D","202601","00","O","000000000","000000000","000000000","177194013300","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S02","19890731","",""
" 00026"," T024","202601","00","O","000000000","000000000","000000000","177194025501","12","WD   30","03407","ARRAY PETROLEUM LLC","WD030","000000000","S04","20160229","",""
